Reference,review_block,source_raw,label_from_local,label_until_local,label_from_utc,label_until_utc,suggested_mov_type,mov_type,label_quality,review_notes,duration_s,windows,samples,feet_min,motion_score_mean,motion_score_min,motion_score_max,acc_std_mean,gyro_std_mean,low_threshold,high_threshold
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:07:09,2025-03-19 12:07:18,2025-03-19T11:07:09Z,2025-03-19T11:07:18Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,9.0,9,884,2,62.0275906264835,9.001448982841355,124.6234025643328,0.0528699344255671,12.396515832387296,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:08:09,2025-03-19 12:08:37,2025-03-19T11:08:09Z,2025-03-19T11:08:37Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,28.0,28,2620,2,0.0,0.0,0.0,0.0022491695910076,0.2488432997278735,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:09:03,2025-03-19 12:09:10,2025-03-19T11:09:03Z,2025-03-19T11:09:10Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,7.0,7,695,2,0.0,0.0,0.0,0.0023628585386576,0.4089409371164874,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:09:40,2025-03-19 12:09:45,2025-03-19T11:09:40Z,2025-03-19T11:09:45Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,496,2,0.0,0.0,0.0,0.0024323140835242,0.3898255431426686,0.0,6.430009068938881
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:10,2025-03-19 12:10:18,2025-03-19T11:10:10Z,2025-03-19T11:10:18Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,8.0,8,766,2,148.9756219666687,10.029687811971751,319.9762697101482,0.0965167748546714,14.876840123288924,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:27,2025-03-19 12:10:40,2025-03-19T11:10:27Z,2025-03-19T11:10:40Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,13.0,13,1271,2,78.47625785203839,13.305272166506004,393.5148593464234,0.0556706855948336,6.64599549017969,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:43,2025-03-19 12:10:49,2025-03-19T11:10:43Z,2025-03-19T11:10:49Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,583,2,32.51176195168197,18.13450839981968,64.72148696609437,0.0183116297842862,5.625488785203324,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:54,2025-03-19 12:11:03,2025-03-19T11:10:54Z,2025-03-19T11:11:03Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,9.0,9,901,2,0.0,0.0,0.0,0.0024106200292742,0.1885047304199723,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:11:14,2025-03-19 12:11:20,2025-03-19T11:11:14Z,2025-03-19T11:11:20Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,586,2,62.171947825348816,35.95378770917359,94.46769113355468,0.0373917558868507,8.325931359892031,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:11:57,2025-03-19 12:12:02,2025-03-19T11:11:57Z,2025-03-19T11:12:02Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,431,2,0.0,0.0,0.0,0.0025234248012237,0.1378962289332987,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:14,2025-03-19 12:12:19,2025-03-19T11:12:14Z,2025-03-19T11:12:19Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,498,2,144.5176070068714,69.19299438139899,227.61814754704096,0.0955312886230718,13.726218108159902,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:19,2025-03-19 12:12:25,2025-03-19T11:12:19Z,2025-03-19T11:12:25Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,592,2,0.0,0.0,0.0,0.0024951555598368,0.1759515039051574,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:37,2025-03-19 12:12:43,2025-03-19T11:12:37Z,2025-03-19T11:12:43Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,583,2,137.17028181380405,93.86264869804008,189.3637380911393,0.0804444558610641,17.261629318262113,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:58,2025-03-19 12:13:03,2025-03-19T11:12:58Z,2025-03-19T11:13:03Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,492,2,0.0,0.0,0.0,0.0024824273554463,0.2229405411056823,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:13:44,2025-03-19 12:13:50,2025-03-19T11:13:44Z,2025-03-19T11:13:50Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,588,2,144.11612077095714,22.91233372888183,269.4451088506452,0.0919710518120688,15.029639671930797,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:14:06,2025-03-19 12:14:11,2025-03-19T11:14:06Z,2025-03-19T11:14:11Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,498,2,40.23724559103648,24.022151069433587,57.17262822725322,0.0321975931085495,2.7105541963613407,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:14:38,2025-03-19 12:14:43,2025-03-19T11:14:38Z,2025-03-19T11:14:43Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,497,2,0.0,0.0,0.0,0.0026412754097313,0.296619190021017,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:14:58,2025-03-19 12:15:05,2025-03-19T11:14:58Z,2025-03-19T11:15:05Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,7.0,7,681,2,0.0,0.0,0.0,0.0025912040854468,0.2342956524052318,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:16:08,2025-03-19 12:16:14,2025-03-19T11:16:08Z,2025-03-19T11:16:14Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,589,2,41.87828907955843,9.008518045124138,177.20765863663948,0.031057836841544,3.725145805371208,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:18:37,2025-03-19 12:18:46,2025-03-19T11:18:37Z,2025-03-19T11:18:46Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,9.0,9,882,2,116.29673089873069,12.267341937465888,263.8570186162144,0.0720114762494783,13.333935506495202,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:18:53,2025-03-19 12:18:58,2025-03-19T11:18:53Z,2025-03-19T11:18:58Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,495,2,195.6285586704801,10.97571322481613,554.9514751291947,0.1392012763531503,14.000644716681313,0.0,8.712337078027243
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:20:18,2025-03-19 12:20:25,2025-03-19T11:20:18Z,2025-03-19T11:20:25Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,7.0,7,685,2,52.61496807706742,9.27607764924838,131.88964540663275,0.0514169263689596,10.554062122007725,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:09,2025-03-19 12:21:15,2025-03-19T11:21:09Z,2025-03-19T11:21:15Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,594,2,75.83960128446579,22.27564568622047,170.56103439591143,0.0745540834025054,13.690706113908805,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:16,2025-03-19 12:21:21,2025-03-19T11:21:16Z,2025-03-19T11:21:21Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,498,2,0.0,0.0,0.0,0.0023533971158396,0.2279756611875306,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:49,2025-03-19 12:21:55,2025-03-19T11:21:49Z,2025-03-19T11:21:55Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,600,2,0.0,0.0,0.0,0.0023956481740521,0.3417970536794907,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:59,2025-03-19 12:22:06,2025-03-19T11:21:59Z,2025-03-19T11:22:06Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,7.0,7,700,2,107.97699741658762,46.72232817259883,296.80780313484075,0.1086128021689353,16.72052939267393,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:22:10,2025-03-19 12:22:18,2025-03-19T11:22:10Z,2025-03-19T11:22:18Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,8.0,8,771,2,0.0,0.0,0.0,0.0025314554868185,0.2561019747345863,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:22:19,2025-03-19 12:22:25,2025-03-19T11:22:19Z,2025-03-19T11:22:25Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,583,2,83.8530007561548,20.16434075971801,195.3074949420457,0.0788310376453122,17.151208874432974,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:23:00,2025-03-19 12:23:06,2025-03-19T11:23:00Z,2025-03-19T11:23:06Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,598,2,35.452251962943656,10.588198996263642,64.66816511504793,0.0311219375021542,10.266514416889708,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:23:58,2025-03-19 12:24:04,2025-03-19T11:23:58Z,2025-03-19T11:24:04Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,584,2,33.09274320941707,10.587490581409266,77.20548883299446,0.0310225662127384,8.508835708156202,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:24:12,2025-03-19 12:24:17,2025-03-19T11:24:12Z,2025-03-19T11:24:17Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,495,2,72.06809309234937,30.82533884100173,154.14503959162465,0.0743249835190076,10.917357071793267,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:25:04,2025-03-19 12:25:14,2025-03-19T11:25:04Z,2025-03-19T11:25:14Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,10.0,10,976,2,0.0,0.0,0.0,0.0026041234621449,0.3291598356640945,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:25:44,2025-03-19 12:25:50,2025-03-19T11:25:44Z,2025-03-19T11:25:50Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,6.0,6,585,2,85.53849451533709,7.889441001658133,168.06835998737034,0.0850045915175908,14.494868869293787,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:26:24,2025-03-19 12:26:35,2025-03-19T11:26:24Z,2025-03-19T11:26:35Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,11.0,11,1064,2,38.96310811195521,11.711340201528335,148.70170511069756,0.0362159293186223,9.737333378163934,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:27:13,2025-03-19 12:27:18,2025-03-19T11:27:13Z,2025-03-19T11:27:18Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,492,2,0.0,0.0,0.0,0.0025790442103251,0.2902073478937977,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:27:36,2025-03-19 12:27:43,2025-03-19T11:27:36Z,2025-03-19T11:27:43Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,7.0,7,687,2,0.0,0.0,0.0,0.0026838279787811,0.378057522517088,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:28:10,2025-03-19 12:28:26,2025-03-19T11:28:10Z,2025-03-19T11:28:26Z,not_walking,not_walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,16.0,16,1541,2,0.0,0.0,0.0,0.0024961133674509,0.28049863933376,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:29:18,2025-03-19 12:29:26,2025-03-19T11:29:18Z,2025-03-19T11:29:26Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,8.0,8,769,2,152.12467333430598,52.06053355503892,263.52894281187054,0.1235929781380498,41.292506611498446,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:29:51,2025-03-19 12:29:56,2025-03-19T11:29:51Z,2025-03-19T11:29:56Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,5.0,5,500,2,12.60689144044444,7.717533358205756,16.57175061794107,0.0064582373850113,8.392651923858256,0.0,7.584260350760912
54217882M-109,54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000_raw.parquet,2025-03-19 12:30:04,2025-03-19 12:30:13,2025-03-19T11:30:04Z,2025-03-19T11:30:13Z,walking,walking,auto_influx_heuristic,Etiqueta automatica aceptada desde energia de movimiento en raw InfluxDB; no procede de revision manual.,9.0,9,875,2,55.43168858772161,7.666649760987078,122.46027904864135,0.0378015065698324,20.922930557820376,0.0,6.223050845620904
