Reference,review_block,source_raw,label_from_local,label_until_local,label_from_utc,label_until_utc,suggested_mov_type,mov_type,label_quality,review_notes,duration_s,windows,samples,feet_min,motion_score_mean,motion_score_min,motion_score_max,acc_std_mean,gyro_std_mean,low_threshold,high_threshold
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:07:09,2025-03-19 12:07:18,2025-03-19T11:07:09Z,2025-03-19T11:07:18Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,884,2,62.0275906264835,9.001448982841355,124.62340256433279,0.05286993442556715,12.396515832387296,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:08:09,2025-03-19 12:08:37,2025-03-19T11:08:09Z,2025-03-19T11:08:37Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,28.0,28,2620,2,0.0,0.0,0.0,0.0022491695910076023,0.2488432997278735,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:09:03,2025-03-19 12:09:10,2025-03-19T11:09:03Z,2025-03-19T11:09:10Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,695,2,0.0,0.0,0.0,0.002362858538657624,0.4089409371164874,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:09:40,2025-03-19 12:09:45,2025-03-19T11:09:40Z,2025-03-19T11:09:45Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,496,2,0.0,0.0,0.0,0.0024323140835242575,0.3898255431426686,0.0,6.430009068938881
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:10,2025-03-19 12:10:18,2025-03-19T11:10:10Z,2025-03-19T11:10:18Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,766,2,148.9756219666687,10.029687811971751,319.9762697101482,0.09651677485467149,14.876840123288925,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:27,2025-03-19 12:10:40,2025-03-19T11:10:27Z,2025-03-19T11:10:40Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1271,2,78.47625785203839,13.305272166506004,393.5148593464234,0.055670685594833694,6.64599549017969,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:43,2025-03-19 12:10:49,2025-03-19T11:10:43Z,2025-03-19T11:10:49Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,583,2,32.51176195168197,18.134508399819676,64.72148696609437,0.018311629784286233,5.6254887852033235,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:10:54,2025-03-19 12:11:03,2025-03-19T11:10:54Z,2025-03-19T11:11:03Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,901,2,0.0,0.0,0.0,0.002410620029274264,0.18850473041997237,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:11:14,2025-03-19 12:11:20,2025-03-19T11:11:14Z,2025-03-19T11:11:20Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,586,2,62.171947825348816,35.95378770917359,94.46769113355467,0.037391755886850765,8.325931359892031,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:11:57,2025-03-19 12:12:02,2025-03-19T11:11:57Z,2025-03-19T11:12:02Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,431,2,0.0,0.0,0.0,0.0025234248012237287,0.1378962289332987,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:14,2025-03-19 12:12:19,2025-03-19T11:12:14Z,2025-03-19T11:12:19Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,498,2,144.5176070068714,69.19299438139899,227.61814754704096,0.09553128862307188,13.726218108159902,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:19,2025-03-19 12:12:25,2025-03-19T11:12:19Z,2025-03-19T11:12:25Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,592,2,0.0,0.0,0.0,0.002495155559836851,0.17595150390515749,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:37,2025-03-19 12:12:43,2025-03-19T11:12:37Z,2025-03-19T11:12:43Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,583,2,137.17028181380405,93.86264869804009,189.36373809113934,0.08044445586106415,17.261629318262113,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:12:58,2025-03-19 12:13:03,2025-03-19T11:12:58Z,2025-03-19T11:13:03Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,492,2,0.0,0.0,0.0,0.0024824273554463283,0.22294054110568232,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:13:44,2025-03-19 12:13:50,2025-03-19T11:13:44Z,2025-03-19T11:13:50Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,588,2,144.11612077095714,22.91233372888183,269.44510885064517,0.09197105181206883,15.029639671930795,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:14:06,2025-03-19 12:14:11,2025-03-19T11:14:06Z,2025-03-19T11:14:11Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,498,2,40.23724559103648,24.022151069433587,57.17262822725322,0.03219759310854951,2.7105541963613407,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:14:38,2025-03-19 12:14:43,2025-03-19T11:14:38Z,2025-03-19T11:14:43Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,497,2,0.0,0.0,0.0,0.002641275409731352,0.296619190021017,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:14:58,2025-03-19 12:15:05,2025-03-19T11:14:58Z,2025-03-19T11:15:05Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,681,2,0.0,0.0,0.0,0.002591204085446866,0.2342956524052318,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:16:08,2025-03-19 12:16:14,2025-03-19T11:16:08Z,2025-03-19T11:16:14Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,589,2,41.87828907955843,9.008518045124138,177.20765863663948,0.031057836841544045,3.7251458053712074,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:18:37,2025-03-19 12:18:46,2025-03-19T11:18:37Z,2025-03-19T11:18:46Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,882,2,116.29673089873069,12.267341937465888,263.8570186162144,0.07201147624947837,13.333935506495202,0.0,8.712337078027243
54217882M-109,54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0002_2025_03_19_121000_2025_03_19_122000_raw.parquet,2025-03-19 12:18:53,2025-03-19 12:18:58,2025-03-19T11:18:53Z,2025-03-19T11:18:58Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,495,2,195.6285586704801,10.97571322481613,554.9514751291947,0.1392012763531503,14.000644716681313,0.0,8.712337078027243
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:20:18,2025-03-19 12:20:25,2025-03-19T11:20:18Z,2025-03-19T11:20:25Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,685,2,52.61496807706742,9.276077649248379,131.88964540663275,0.05141692636895967,10.554062122007723,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:09,2025-03-19 12:21:15,2025-03-19T11:21:09Z,2025-03-19T11:21:15Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,594,2,75.83960128446579,22.27564568622047,170.56103439591143,0.07455408340250542,13.690706113908803,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:16,2025-03-19 12:21:21,2025-03-19T11:21:16Z,2025-03-19T11:21:21Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,498,2,0.0,0.0,0.0,0.0023533971158396366,0.2279756611875306,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:49,2025-03-19 12:21:55,2025-03-19T11:21:49Z,2025-03-19T11:21:55Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,600,2,0.0,0.0,0.0,0.0023956481740521843,0.34179705367949076,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:21:59,2025-03-19 12:22:06,2025-03-19T11:21:59Z,2025-03-19T11:22:06Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,700,2,107.97699741658762,46.72232817259883,296.80780313484075,0.1086128021689353,16.72052939267393,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:22:10,2025-03-19 12:22:18,2025-03-19T11:22:10Z,2025-03-19T11:22:18Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,771,2,0.0,0.0,0.0,0.002531455486818529,0.25610197473458635,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:22:19,2025-03-19 12:22:25,2025-03-19T11:22:19Z,2025-03-19T11:22:25Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,583,2,83.8530007561548,20.164340759718012,195.3074949420457,0.07883103764531225,17.151208874432974,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:23:00,2025-03-19 12:23:06,2025-03-19T11:23:00Z,2025-03-19T11:23:06Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,598,2,35.452251962943656,10.588198996263642,64.66816511504793,0.03112193750215422,10.266514416889708,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:23:58,2025-03-19 12:24:04,2025-03-19T11:23:58Z,2025-03-19T11:24:04Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,584,2,33.09274320941707,10.587490581409266,77.20548883299446,0.031022566212738415,8.508835708156202,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:24:12,2025-03-19 12:24:17,2025-03-19T11:24:12Z,2025-03-19T11:24:17Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,495,2,72.06809309234937,30.82533884100173,154.14503959162465,0.07432498351900765,10.917357071793269,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:25:04,2025-03-19 12:25:14,2025-03-19T11:25:04Z,2025-03-19T11:25:14Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,976,2,0.0,0.0,0.0,0.002604123462144974,0.3291598356640945,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:25:44,2025-03-19 12:25:50,2025-03-19T11:25:44Z,2025-03-19T11:25:50Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,585,2,85.53849451533709,7.889441001658133,168.06835998737034,0.08500459151759081,14.494868869293787,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:26:24,2025-03-19 12:26:35,2025-03-19T11:26:24Z,2025-03-19T11:26:35Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1064,2,38.96310811195521,11.711340201528337,148.70170511069756,0.036215929318622386,9.737333378163934,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:27:13,2025-03-19 12:27:18,2025-03-19T11:27:13Z,2025-03-19T11:27:18Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,492,2,0.0,0.0,0.0,0.0025790442103251292,0.2902073478937977,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:27:36,2025-03-19 12:27:43,2025-03-19T11:27:36Z,2025-03-19T11:27:43Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,687,2,0.0,0.0,0.0,0.0026838279787811587,0.378057522517088,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:28:10,2025-03-19 12:28:26,2025-03-19T11:28:10Z,2025-03-19T11:28:26Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,16.0,16,1541,2,0.0,0.0,0.0,0.0024961133674509164,0.28049863933376,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:29:18,2025-03-19 12:29:26,2025-03-19T11:29:18Z,2025-03-19T11:29:26Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,769,2,152.12467333430598,52.060533555038916,263.52894281187054,0.12359297813804987,41.292506611498446,0.0,7.584260350760912
54217882M-109,54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0003_2025_03_19_122000_2025_03_19_123000_raw.parquet,2025-03-19 12:29:51,2025-03-19 12:29:56,2025-03-19T11:29:51Z,2025-03-19T11:29:56Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,500,2,12.60689144044444,7.717533358205756,16.57175061794107,0.006458237385011325,8.392651923858256,0.0,7.584260350760912
54217882M-109,54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000_raw.parquet,2025-03-19 12:30:04,2025-03-19 12:30:13,2025-03-19T11:30:04Z,2025-03-19T11:30:13Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,875,2,55.43168858772161,7.666649760987078,122.46027904864137,0.037801506569832444,20.922930557820376,0.0,6.223050845620904
54217882M-109,54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000_raw.parquet,2025-03-19 12:30:29,2025-03-19 12:30:36,2025-03-19T11:30:29Z,2025-03-19T11:30:36Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,676,2,102.21288283489197,12.26919118559778,521.4413453355521,0.08213329945404971,24.034436490714906,0.0,6.223050845620904
54217882M-109,54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000_raw.parquet,2025-03-19 12:30:53,2025-03-19 12:31:01,2025-03-19T11:30:53Z,2025-03-19T11:31:01Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,793,2,187.08529668777112,18.65915684663379,359.84579443288413,0.15708254645414063,34.75944801151559,0.0,6.223050845620904
54217882M-109,54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000,salidas_test/data_extension_selected/raw_blocks/54217882M_109_block0004_2025_03_19_123000_2025_03_19_124000_raw.parquet,2025-03-19 12:32:26,2025-03-19 12:32:32,2025-03-19T11:32:26Z,2025-03-19T11:32:32Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,566,2,82.79609287452054,20.631514879215338,167.9506107901518,0.07029879947608754,16.655886217584754,0.0,6.223050845620904
