Reference,review_block,source_raw,label_from_local,label_until_local,label_from_utc,label_until_utc,suggested_mov_type,mov_type,label_quality,review_notes,duration_s,windows,samples,feet_min,motion_score_mean,motion_score_min,motion_score_max,acc_std_mean,gyro_std_mean,low_threshold,high_threshold
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_round1/raw_blocks_first_success/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:09:03,2025-03-19 12:09:10,2025-03-19T11:09:03Z,2025-03-19T11:09:10Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,695,2,0.0,0.0,0.0,0.002362858538657624,0.4089409371164874,0.0,6.430009068938881
54217882M-109,54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000,salidas_test/data_extension_round1/raw_blocks_first_success/54217882M_109_block0001_2025_03_19_120000_2025_03_19_121000_raw.parquet,2025-03-19 12:09:40,2025-03-19 12:09:45,2025-03-19T11:09:40Z,2025-03-19T11:09:45Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,496,2,0.0,0.0,0.0,0.0024323140835242575,0.3898255431426686,0.0,6.430009068938881
77370299R-115,77370299R_115_block0006_2024_11_04_075000_2024_11_04_080000,salidas_test/data_extension_round1/raw_blocks_first_success/77370299R_115_block0006_2024_11_04_075000_2024_11_04_080000_raw.parquet,2024-11-04 07:55:00,2024-11-04 07:55:27,2024-11-04T06:55:00Z,2024-11-04T06:55:27Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,27.0,27,2554,2,495.7488486956532,0.7826911070579423,1767.6451718408944,0.10811683642915339,31.053369048359357,0.2523318448844639,0.6598885591440551
77370299R-115,77370299R_115_block0006_2024_11_04_075000_2024_11_04_080000,salidas_test/data_extension_round1/raw_blocks_first_success/77370299R_115_block0006_2024_11_04_075000_2024_11_04_080000_raw.parquet,2024-11-04 07:58:46,2024-11-04 07:58:51,2024-11-04T06:58:46Z,2024-11-04T06:58:51Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,500,2,0.09511777074779233,0.0,0.2266676037033073,0.000552412297872542,0.13004863074731815,0.2523318448844639,0.6598885591440551
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:05:51,2025-07-16 09:05:57,2025-07-16T07:05:51Z,2025-07-16T07:05:57Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,492,2,0.0,0.0,0.0,0.003388147582120964,1.8180762632573553,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:06:27,2025-07-16 09:06:34,2025-07-16T07:06:27Z,2025-07-16T07:06:34Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,7.0,7,588,2,0.0,0.0,0.0,0.0028681170498810597,2.753803849593741,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:06:51,2025-07-16 09:06:59,2025-07-16T07:06:51Z,2025-07-16T07:06:59Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,662,2,9.058414285146918,5.6058179769632535,10.885698857951738,0.39304026042691204,78.88401577694468,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:07:04,2025-07-16 09:07:12,2025-07-16T07:07:04Z,2025-07-16T07:07:12Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,680,2,0.0,0.0,0.0,0.004552829273044824,2.576371126769931,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:07:24,2025-07-16 09:07:30,2025-07-16T07:07:24Z,2025-07-16T07:07:30Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,523,2,0.0,0.0,0.0,0.0035561372021682817,3.713093376456135,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:07:35,2025-07-16 09:07:54,2025-07-16T07:07:35Z,2025-07-16T07:07:54Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,19.0,19,1620,2,0.0,0.0,0.0,0.0022547445246658177,1.8454313320819022,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:07:59,2025-07-16 09:08:07,2025-07-16T07:07:59Z,2025-07-16T07:08:07Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,687,2,11.05481378563302,7.512063506399645,17.701771931799314,0.46375185464265645,95.78543763090035,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:08:09,2025-07-16 09:08:21,2025-07-16T07:08:09Z,2025-07-16T07:08:21Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1036,2,0.0,0.0,0.0,0.00248384527026852,1.9252712960052174,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:08:47,2025-07-16 09:09:01,2025-07-16T07:08:47Z,2025-07-16T07:09:01Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,1231,2,13.619491346857785,9.296639014919972,16.19114429393631,0.5993883968437441,98.3980334074829,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:09:02,2025-07-16 09:09:17,2025-07-16T07:09:02Z,2025-07-16T07:09:17Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,1305,2,14.39599773568985,8.572262501674071,18.810569177479024,0.6367652256327424,100.76225104008242,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:09:18,2025-07-16 09:09:24,2025-07-16T07:09:18Z,2025-07-16T07:09:24Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,505,2,8.278515318576517,6.265902276090621,15.736549388562675,0.3739328788432606,68.65036651246245,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:09:28,2025-07-16 09:09:42,2025-07-16T07:09:28Z,2025-07-16T07:09:42Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,14.0,14,1195,2,0.0,0.0,0.0,0.0009463677465236174,0.2532271615090346,0.0,5.333828204570371
ACL1998-96,ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000,salidas_test/data_extension_round1/raw_blocks_first_success/ACL1998_96_block0007_2025_07_16_090000_2025_07_16_091000_raw.parquet,2025-07-16 09:09:50,2025-07-16 09:10:00,2025-07-16T07:09:50Z,2025-07-16T07:10:00Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,851,2,0.0,0.0,0.0,0.0030124770647964815,1.5079312672997893,0.0,5.333828204570371
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:42:39,2026-04-28 12:43:03,2026-04-28T10:42:39Z,2026-04-28T10:43:03Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,24.0,24,2016,1,0.0,0.0,0.0,0.005845449721959325,3.091085126337569,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:43:40,2026-04-28 12:43:45,2026-04-28T10:43:40Z,2026-04-28T10:43:45Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,490,2,0.0,0.0,0.0,0.006455847901388485,10.629179709715185,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:43:58,2026-04-28 12:44:24,2026-04-28T10:43:58Z,2026-04-28T10:44:24Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,26.0,26,2575,2,0.0,0.0,0.0,0.009694614382932114,5.7967406660494,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:44:56,2026-04-28 12:45:02,2026-04-28T10:44:56Z,2026-04-28T10:45:02Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,589,2,0.0,0.0,0.0,0.004767686097702403,3.893332213710289,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:45:02,2026-04-28 12:45:07,2026-04-28T10:45:02Z,2026-04-28T10:45:07Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,494,2,6.361693605095344,6.143998585281367,6.607376254790411,0.5103479265873896,97.98873364045691,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:45:19,2026-04-28 12:45:28,2026-04-28T10:45:19Z,2026-04-28T10:45:28Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,892,2,0.0,0.0,0.0,0.0017820920088598602,1.3727982065611184,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:45:49,2026-04-28 12:46:01,2026-04-28T10:45:49Z,2026-04-28T10:46:01Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1187,2,0.0,0.0,0.0,0.0029461479570139937,4.612634360794942,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:46:43,2026-04-28 12:46:51,2026-04-28T10:46:43Z,2026-04-28T10:46:51Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,8.0,8,783,2,6.6821791977322835,6.247491569567417,7.096272992723554,0.527123173088865,105.62051088770065,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:46:54,2026-04-28 12:46:59,2026-04-28T10:46:54Z,2026-04-28T10:46:59Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,495,2,6.732244683976434,6.493286738584266,7.021170370533206,0.5293666694938418,107.11997897817741,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:47:05,2026-04-28 12:47:14,2026-04-28T10:47:05Z,2026-04-28T10:47:14Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,9.0,9,896,2,6.5997199273700895,6.247889829349258,7.031961513802067,0.519841179529079,106.07340182060308,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:47:17,2026-04-28 12:47:40,2026-04-28T10:47:17Z,2026-04-28T10:47:40Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,23.0,23,2271,2,0.0,0.0,0.0,0.0017388111089097146,1.6310284614006099,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:47:48,2026-04-28 12:48:08,2026-04-28T10:47:48Z,2026-04-28T10:48:08Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,20.0,20,1972,2,0.0,0.0,0.0,0.0013300535723280618,1.3343359776147659,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:48:12,2026-04-28 12:48:46,2026-04-28T10:48:12Z,2026-04-28T10:48:46Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,34.0,34,3359,2,0.0,0.0,0.0,0.0026383663613714524,1.6932085055739676,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:48:49,2026-04-28 12:48:55,2026-04-28T10:48:49Z,2026-04-28T10:48:55Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,6.0,6,597,2,6.45634983796154,6.201396791231735,6.917962485581569,0.5223770649994491,94.478556870492,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:49:07,2026-04-28 12:49:19,2026-04-28T10:49:07Z,2026-04-28T10:49:19Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1179,2,6.584976394595849,6.292447597164774,7.102106877739381,0.5324859493318813,94.79070971964177,0.0,6.143998585281367
AEMDHUG060-70,AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000,salidas_test/data_extension_round1/raw_blocks_first_success/AEMDHUG060_70_block0005_2026_04_28_124000_2026_04_28_125000_raw.parquet,2026-04-28 12:49:23,2026-04-28 12:50:00,2026-04-28T10:49:23Z,2026-04-28T10:50:00Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,37.0,37,3650,2,6.929193070441309,6.25814593601117,7.580732972507411,0.553510058214983,100.53777435024065,0.0,6.143998585281367
AGCHUG064-10,AGCHUG064_10_block0004_2026_05_05_103000_2026_05_05_104000,salidas_test/data_extension_round1/raw_blocks_first_success/AGCHUG064_10_block0004_2026_05_05_103000_2026_05_05_104000_raw.parquet,2026-05-05 10:36:52,2026-05-05 10:36:57,2026-05-05T08:36:52Z,2026-05-05T08:36:57Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,490,2,84.32587769432133,8.62942435222892,148.1255990315214,0.07599417391878392,47.37040686776997,0.0,5.054600711648314
AGCHUG064-10,AGCHUG064_10_block0004_2026_05_05_103000_2026_05_05_104000,salidas_test/data_extension_round1/raw_blocks_first_success/AGCHUG064_10_block0004_2026_05_05_103000_2026_05_05_104000_raw.parquet,2026-05-05 10:39:21,2026-05-05 10:39:26,2026-05-05T08:39:21Z,2026-05-05T08:39:26Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,5.0,5,498,2,0.0,0.0,0.0,0.0013897922253287899,0.8075681911061402,0.0,5.054600711648314
AGCHUG064-10,AGCHUG064_10_block0004_2026_05_05_103000_2026_05_05_104000,salidas_test/data_extension_round1/raw_blocks_first_success/AGCHUG064_10_block0004_2026_05_05_103000_2026_05_05_104000_raw.parquet,2026-05-05 10:39:37,2026-05-05 10:39:57,2026-05-05T08:39:37Z,2026-05-05T08:39:57Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,20.0,20,1980,2,30.678528844941518,5.737260277141847,144.82580081546004,0.027518548713410557,20.5316487228411,0.0,5.054600711648314
